latitude,longitude,vehicle_type,junction_name,police_station,hours_blocked,CIS
12.981104,77.6101592,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810968,77.6101788,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9813597,77.6102719,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9809823,77.6076948,MOTOR CYCLE,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9815618,77.6102977,GOODS AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810894,77.6101578,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9822035,77.6104218,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9831828,77.6063248,MOTOR CYCLE,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9811042,77.6102066,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810643,77.6101516,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9817026,77.6103524,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9820126,77.6057884,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9812989,77.6101554,MAXI-CAB,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9815462,77.6102807,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810787,77.610249,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810717,77.6100934,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9809264,77.6102084,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9815217,77.6102417,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9810902,77.6101516,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9834,77.6063817,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.982134,77.6058731,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9809478,77.6102136,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9811221,77.6101983,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9818674,77.6057247,PASSENGER AUTO,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.9816393,77.6099204,MOTOR CYCLE,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,33.75
12.982584,77.6060393,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9821636,77.6084277,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817759,77.6104142,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.98219,77.6059603,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817759,77.6104142,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9819542,77.6090486,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.981879,77.6097072,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.974952,77.607648,SCOOTER,BTP051 - Safina Plaza Junction,Cubbon Park,3.0,22.5
12.9822949,77.6060008,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9821672,77.6105054,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9815071,77.6085195,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9811858,77.6101993,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9834,77.6063817,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822293,77.6065199,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822293,77.6065199,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.982019,77.6104218,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9808266,77.6076767,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814558,77.610248,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9819061,77.6097131,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9819492,77.6104427,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818914,77.6097069,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9834,77.6063817,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9821487,77.6084517,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9796527,77.6071729,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9796353,77.6072506,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9796382,77.6072567,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818123,77.6095741,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9811755,77.6077733,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9819864,77.6087638,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822204,77.6059315,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817417,77.6103713,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.974877642047268,77.60799395816399,SCOOTER,BTP051 - Safina Plaza Junction,Ashok Nagar,3.0,22.5
12.9817522,77.6096673,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817698,77.6096067,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9812137,77.6091874,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814501,77.6087082,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817817,77.6095651,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.981513,77.6084292,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822936,77.6064235,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817351,77.6095107,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.982022,77.610462,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822936,77.6064235,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822936,77.6064235,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822936,77.6064235,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9820608,77.6087989,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9812689,77.6092024,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822936,77.6064235,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814992,77.6084084,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.981857,77.6093318,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9815368,77.608442,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9825804,77.6067185,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9826801,77.607177,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818063,77.6095295,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9826801,77.607177,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818101,77.6096074,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818137,77.6095102,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9826714,77.6069583,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.982687,77.6068492,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9821636,77.6084277,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9815787,77.608342,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817451,77.609681,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817558,77.6096904,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.981931,77.6092392,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817606,77.6096364,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9815787,77.608342,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818448,77.6096774,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9798112,77.6072929,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.981785,77.609685,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818164,77.6094044,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9821669,77.6083453,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818434,77.6094624,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9817151,77.6103478,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9815576,77.608378,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9796249,77.6071283,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9818685,77.6096474,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9813443,77.6102353,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9822199,77.6104593,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9814915,77.6084759,SCOOTER,BTP051 - Safina Plaza Junction,Shivajinagar,3.0,22.5
12.9785024,77.5733825,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9784199,77.5787126,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9783721,77.5754924,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9770373,77.5757616,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9781316,77.5737881,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9770591,77.5758204,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9782263,77.575572,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0083075,77.694125,CAR,No Junction,K.R. Pura,3.0,18.0
13.1838132,77.6794709,CAR,No Junction,Chikkajala,3.0,18.0
12.9647212,77.5742855,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
13.1916276,77.6465357,CAR,No Junction,Chikkajala,3.0,18.0
12.9785476,77.575193,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9786191,77.5751629,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9788046,77.5782696,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784547,77.5785986,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9760178,77.5746896,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9300533,77.609665,CAR,BTP140 - Madiwala Check Post,Mico Layout,3.0,18.0
12.9549226,77.585587,CAR,BTP192 - Urvashi Theater,Wilson Garden,3.0,18.0
12.9708356,77.7123509,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9773552,77.5756586,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.8184341,77.6891265,CAR,No Junction,Electronic City,3.0,18.0
12.9770616,77.5756522,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9771038,77.5757131,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9770462,77.5764225,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.191578,77.6465549,CAR,No Junction,Chikkajala,3.0,18.0
12.978284,77.575559,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0082749,77.6939214,CAR,No Junction,K.R. Pura,3.0,18.0
12.9774336,77.5754809,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9646014,77.5740959,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
13.0082059,77.6944926,CAR,No Junction,K.R. Pura,3.0,18.0
12.9644166,77.5731253,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
13.0081982,77.6939004,CAR,No Junction,K.R. Pura,3.0,18.0
12.9766982,77.5785618,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.964448,77.5735309,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
12.9644551,77.573464,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
13.1907662,77.6457953,CAR,No Junction,Chikkajala,3.0,18.0
12.9766722,77.5785514,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.1908742,77.6457788,CAR,No Junction,Chikkajala,3.0,18.0
12.9721369,77.7115127,CAR,No Junction,Mahadevapura,3.0,18.0
12.9647107,77.5737948,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
12.9722216,77.7113729,CAR,No Junction,Mahadevapura,3.0,18.0
13.1908306,77.6457942,CAR,No Junction,Chikkajala,3.0,18.0
12.9721695,77.71141,CAR,No Junction,Mahadevapura,3.0,18.0
12.9722003,77.7114305,CAR,No Junction,Mahadevapura,3.0,18.0
13.1908823,77.6457383,CAR,No Junction,Chikkajala,3.0,18.0
12.9717177,77.7119908,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9712713,77.7121902,CAR,No Junction,HAL Old Airport,3.0,18.0
13.0534441,77.6459343,CAR,No Junction,Hennuru,3.0,18.0
12.9326226,77.5159256,CAR,No Junction,Kengeri,3.0,18.0
12.9644702,77.5732656,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
12.9644718,77.5731534,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
12.96447,77.5731503,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
12.9825309,77.6106847,CAR,No Junction,Shivajinagar,3.0,18.0
12.9644687,77.5733875,CAR,"BTP083 - AS Char Street, Mysore Road",Chamarajpet,3.0,18.0
12.9955219,77.6019161,CAR,No Junction,R.T. Nagar,3.0,18.0
12.97639,77.5776133,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9957201,77.6135833,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9603542,77.5132428,CAR,No Junction,Jnanabharathi,3.0,18.0
12.9120461,77.6063409,CAR,No Junction,Mico Layout,3.0,18.0
12.9812367,77.6405133,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.96486,77.5758325,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.96486,77.5758325,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9582044,77.5186627,CAR,No Junction,Byatarayanapura,3.0,18.0
12.96486,77.5758325,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9577,77.5193583,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9644349,77.5755697,CAR,BTP082 - KR Market Junction,V.V.Puram (C.Pet),3.0,18.0
12.9643237,77.5754187,CAR,BTP082 - KR Market Junction,V.V.Puram (C.Pet),3.0,18.0
12.9604241,77.7016239,CAR,No Junction,HAL Old Airport,3.0,18.0
12.964361,77.5763197,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9641394,77.5770678,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9774812,77.5782691,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.964584,77.5738614,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
12.9775694,77.57704,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9775033,77.5771356,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9582966,77.5177929,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9582837,77.5179315,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9789886,77.5782468,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9583471,77.5177024,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9779825,77.5782827,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9771634,77.5756577,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9575317,77.5190802,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9700494,77.639524,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9636041,77.5772439,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
13.0289174,77.539934,CAR,No Junction,Yeshwanthpura,3.0,18.0
13.0287904,77.539545,CAR,No Junction,Yeshwanthpura,3.0,18.0
13.0288288,77.5395294,CAR,No Junction,Yeshwanthpura,3.0,18.0
13.0289053,77.5389538,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.8178819,77.6900864,CAR,No Junction,Electronic City,3.0,18.0
12.9791098,77.5784979,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9792617,77.5776133,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9789985,77.5808971,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9362109,77.6172805,CAR,No Junction,Adugodi,3.0,18.0
12.9699233,77.6390426,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9772532,77.5773337,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.8928065,77.6370289,CAR,No Junction,Hulimavu,3.0,18.0
12.8928065,77.6370289,CAR,No Junction,Hulimavu,3.0,18.0
12.972769,77.5809398,CAR,BTP038 - Mysore Bank Junction,Upparpet,3.0,18.0
12.9045581,77.5856992,CAR,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,3.0,18.0
12.9792744,77.7337295,CAR,No Junction,Whitefield,3.0,18.0
13.0082901,77.6940955,CAR,No Junction,K.R. Pura,3.0,18.0
12.9779659,77.5776921,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9801183,77.7337017,CAR,No Junction,Whitefield,3.0,18.0
12.9765947,77.5747328,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9784547,77.5785986,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9608281,77.5123055,CAR,No Junction,Jnanabharathi,3.0,18.0
12.977623,77.5770317,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9965017,77.6690892,CAR,No Junction,Mahadevapura,3.0,18.0
12.9930712,77.5534441,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.9841806,77.6046364,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.977433,77.5791807,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.977433,77.5791807,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9776853,77.5794997,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9777243,77.5797021,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9777243,77.5797021,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9781858,77.5795011,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9781858,77.5795011,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9781858,77.5795011,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9842689,77.6051128,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9838555,77.6059305,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9574911,77.5187186,CAR,No Junction,Byatarayanapura,3.0,18.0
13.0523054,77.574965,CAR,No Junction,Kodigehalli,3.0,18.0
12.9839642,77.6058763,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9842688,77.6050814,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9839346,77.6058117,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9840206,77.6058266,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9632741,77.5764697,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.977596,77.5770141,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.964625,77.575165,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
12.9931021,77.5541949,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.976635,77.5747831,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9766382,77.5747919,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9767016,77.5747334,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9780555,77.5782875,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.1613906,77.626429,CAR,No Junction,Chikkajala,3.0,18.0
12.9762325,77.5783674,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9991341,77.5500238,CAR,BTP027 - Modi Bridge Junction,Malleshwaram,3.0,18.0
13.0038067,77.5494217,CAR,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram,3.0,18.0
13.1843324,77.6797783,CAR,No Junction,Chikkajala,3.0,18.0
13.0286261,77.5615861,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9762118,77.5784347,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9760855,77.5783227,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0529301,77.575106,CAR,No Junction,Kodigehalli,3.0,18.0
12.9013632,77.6755937,CAR,No Junction,Bellandur,3.0,18.0
13.0969387,77.5997437,CAR,No Junction,Yelahanka,3.0,18.0
13.1911525,77.646142,CAR,No Junction,Chikkajala,3.0,18.0
13.0308027,77.5361613,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9771628,77.5757144,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.0307612,77.5362767,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9789754,77.5794979,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.97997,77.6026134,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9349673,77.6160311,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
13.0037394,77.5501098,CAR,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram,3.0,18.0
13.003793,77.5501566,CAR,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram,3.0,18.0
13.0030747,77.5501227,CAR,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram,3.0,18.0
12.9863914,77.580672,CAR,BTP054 - Shivananda Circle,High ground,3.0,18.0
13.0082505,77.5545266,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9785784,77.5784076,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0123261,77.6257761,CAR,No Junction,Banaswadi,3.0,18.0
13.0150407,77.5549291,CAR,No Junction,Malleshwaram,3.0,18.0
13.0238497,77.5927422,CAR,No Junction,R.T. Nagar,3.0,18.0
12.9778949,77.5795379,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0635093,77.5868721,CAR,No Junction,Kodigehalli,3.0,18.0
12.9778949,77.5795379,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.977651,77.5794618,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9950344,77.6106937,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9951469,77.6107213,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9951469,77.6107213,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9774425,77.5794606,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0085701,77.5546166,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
13.0084599,77.5545654,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
13.0084599,77.5545654,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.8915339,77.5719956,CAR,No Junction,Thalagattapura,3.0,18.0
12.9349673,77.6160311,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
12.9797765,77.5726914,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9797804,77.5726931,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.964299,77.5757479,CAR,BTP082 - KR Market Junction,V.V.Puram (C.Pet),3.0,18.0
12.978793,77.5731527,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9795074,77.5731501,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0083518,77.6960265,CAR,No Junction,K.R. Pura,3.0,18.0
12.9826188,77.6107105,CAR,No Junction,Shivajinagar,3.0,18.0
12.97799,77.5446005,CAR,BTP068 - Veeresh Theatre Junction,Vijayanagara,3.0,18.0
12.9774425,77.5794606,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9747545,77.5748158,CAR,BTP043 - Upparpet Junction,Upparpet,3.0,18.0
12.9802977,77.5747351,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9673639,77.6414508,CAR,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,3.0,18.0
